"","대분류코드","중분류코드","소분류코드","세분류코드","세세분류코드","대분류명","중분류명","소분류명","세분류명","세세분류명","n"
"170","C",20,4,2,3,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","기타 화학제품 제조업","세제, 화장품 및 광택제 제조업","화장품 제조업",224
"171","C",20,4,2,4,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","기타 화학제품 제조업","세제, 화장품 및 광택제 제조업","표면광택제 및 실내가향제 제조업",25
"172","C",20,4,9,1,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","기타 화학제품 제조업","그 외 기타 화학제품 제조업","감광재료 및 관련 화학제품 제조업",16
"173","C",20,4,9,2,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","기타 화학제품 제조업","그 외 기타 화학제품 제조업","가공 및 정제염 제조업",3
"174","C",20,4,9,3,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","기타 화학제품 제조업","그 외 기타 화학제품 제조업","접착제 및 젤라틴 제조업",71
"175","C",20,4,9,4,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","기타 화학제품 제조업","그 외 기타 화학제품 제조업","화약 및 불꽃제품 제조업",1
"176","C",20,4,9,5,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","기타 화학제품 제조업","그 외 기타 화학제품 제조업","바이오 연료 및 혼합물 제조업",6
"177","C",20,4,9,9,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","기타 화학제품 제조업","그 외 기타 화학제품 제조업","그 외 기타 분류 안된 화학제품 제조업",158
"178","C",20,5,0,1,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","화학섬유 제조업","화학섬유 제조업","합성섬유 제조업",2
"179","C",20,5,0,2,"제조업(10~34)","화학물질 및 화학제품 제조업; 의약품 제외","화학섬유 제조업","화학섬유 제조업","재생섬유 제조업",1
"180","C",21,1,0,1,"제조업(10~34)","의료용 물질 및 의약품 제조업","기초 의약물질 및 생물학적 제제 제조업","기초 의약물질 및 생물학적 제제 제조업","의약용 화합물 및 항생물질 제조업",34
"181","C",21,1,0,2,"제조업(10~34)","의료용 물질 및 의약품 제조업","기초 의약물질 및 생물학적 제제 제조업","기초 의약물질 및 생물학적 제제 제조업","생물학적 제제 제조업",20
"182","C",21,2,1,0,"제조업(10~34)","의료용 물질 및 의약품 제조업","의약품 제조업","완제 의약품 제조업","완제 의약품 제조업",107
"183","C",21,2,2,0,"제조업(10~34)","의료용 물질 및 의약품 제조업","의약품 제조업","한의약품 제조업","한의약품 제조업",29
"184","C",21,2,3,0,"제조업(10~34)","의료용 물질 및 의약품 제조업","의약품 제조업","동물용 의약품 제조업","동물용 의약품 제조업",20
"185","C",21,3,0,0,"제조업(10~34)","의료용 물질 및 의약품 제조업","의료용품 및 기타 의약 관련제품 제조업","의료용품 및 기타 의약 관련제품 제조업","의료용품 및 기타 의약 관련제품 제조업",82
"186","C",22,1,1,1,"제조업(10~34)","고무 및 플라스틱제품 제조업","고무제품 제조업","고무 타이어 및 튜브 생산업","타이어 및 튜브 제조업",9
"187","C",22,1,1,2,"제조업(10~34)","고무 및 플라스틱제품 제조업","고무제품 제조업","고무 타이어 및 튜브 생산업","타이어 재생업",1
"188","C",22,1,9,1,"제조업(10~34)","고무 및 플라스틱제품 제조업","고무제품 제조업","기타 고무제품 제조업","고무패킹류 제조업",93
"189","C",22,1,9,2,"제조업(10~34)","고무 및 플라스틱제품 제조업","고무제품 제조업","기타 고무제품 제조업","산업용 그 외 비경화 고무제품 제조업",72
"190","C",22,1,9,3,"제조업(10~34)","고무 및 플라스틱제품 제조업","고무제품 제조업","기타 고무제품 제조업","고무 의류 및 기타 위생용 비경화 고무제품 제조업",14
"191","C",22,1,9,9,"제조업(10~34)","고무 및 플라스틱제품 제조업","고무제품 제조업","기타 고무제품 제조업","그 외 기타 고무제품 제조업",74
"192","C",22,2,1,1,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","1차 플라스틱제품 제조업","플라스틱 선, 봉, 관 및 호스 제조업",122
"193","C",22,2,1,2,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","1차 플라스틱제품 제조업","플라스틱 필름 제조업",300
"194","C",22,2,1,3,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","1차 플라스틱제품 제조업","플라스틱 시트 및 판 제조업",131
"195","C",22,2,1,4,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","1차 플라스틱제품 제조업","플라스틱 합성피혁 제조업",16
"196","C",22,2,2,1,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","건축용 플라스틱제품 제조업","벽 및 바닥 피복용 플라스틱제품 제조업",27
"197","C",22,2,2,2,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","건축용 플라스틱제품 제조업","설치용 및 위생용 플라스틱제품 제조업",72
"198","C",22,2,2,3,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","건축용 플라스틱제품 제조업","플라스틱 창호 제조업",123
"199","C",22,2,2,9,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","건축용 플라스틱제품 제조업","기타 건축용 플라스틱 조립제품 제조업",50
"200","C",22,2,3,1,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","포장용 플라스틱제품 제조업","플라스틱 포대, 봉투 및 유사제품 제조업",210
"201","C",22,2,3,2,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","포장용 플라스틱제품 제조업","포장용 플라스틱 성형용기 제조업",483
"202","C",22,2,4,1,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","기계장비 조립용 플라스틱제품 제조업","운송장비 조립용 플라스틱제품 제조업",183
"203","C",22,2,4,9,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","기계장비 조립용 플라스틱제품 제조업","기타 기계?장비 조립용 플라스틱 제품 제조업",230
"204","C",22,2,5,1,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","플라스틱 발포 성형제품 제조업","폴리스티렌 발포 성형제품 제조업",106
"205","C",22,2,5,9,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","플라스틱 발포 성형제품 제조업","기타 플라스틱 발포 성형제품 제조업",81
"206","C",22,2,9,1,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","기타 플라스틱제품 제조업","플라스틱 접착처리 제품 제조업",140
"207","C",22,2,9,2,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","기타 플라스틱제품 제조업","플라스틱 적층, 도포 및 기타 표면처리 제품 제조업",108
"208","C",22,2,9,9,"제조업(10~34)","고무 및 플라스틱제품 제조업","플라스틱제품 제조업","기타 플라스틱제품 제조업","그 외 기타 플라스틱 제품 제조업",256
"209","C",23,1,1,1,"제조업(10~34)","비금속 광물제품 제조업","유리 및 유리제품 제조업","판유리 및 판유리 가공품 제조업","판유리 제조업",8
"210","C",23,1,1,2,"제조업(10~34)","비금속 광물제품 제조업","유리 및 유리제품 제조업","판유리 및 판유리 가공품 제조업","안전유리 제조업",40
"211","C",23,1,1,9,"제조업(10~34)","비금속 광물제품 제조업","유리 및 유리제품 제조업","판유리 및 판유리 가공품 제조업","기타 판유리 가공품 제조업",84
"212","C",23,1,2,1,"제조업(10~34)","비금속 광물제품 제조업","유리 및 유리제품 제조업","산업용 유리 제조업","1차 유리제품, 유리섬유 및 광학용 유리 제조업",19
"213","C",23,1,2,2,"제조업(10~34)","비금속 광물제품 제조업","유리 및 유리제품 제조업","산업용 유리 제조업","디스플레이 장치용 유리 제조업",12
"214","C",23,1,2,9,"제조업(10~34)","비금속 광물제품 제조업","유리 및 유리제품 제조업","산업용 유리 제조업","기타 산업용 유리제품 제조업",5
"215","C",23,1,9,1,"제조업(10~34)","비금속 광물제품 제조업","유리 및 유리제품 제조업","기타 유리제품 제조업","가정용 유리제품 제조업",5
"216","C",23,1,9,2,"제조업(10~34)","비금속 광물제품 제조업","유리 및 유리제품 제조업","기타 유리제품 제조업","포장용 유리용기 제조업",26
"217","C",23,2,1,1,"제조업(10~34)","비금속 광물제품 제조업","내화, 비내화 요업제품 제조업","내화 요업제품 제조업","정형 내화 요업제품 제조업",8
"218","C",23,2,1,2,"제조업(10~34)","비금속 광물제품 제조업","내화, 비내화 요업제품 제조업","내화 요업제품 제조업","부정형 내화 요업제품 제조업",3
"219","C",23,2,2,1,"제조업(10~34)","비금속 광물제품 제조업","내화, 비내화 요업제품 제조업","비내화 일반도자기 제조업","가정용 및 장식용 도자기 제조업",15
"220","C",23,2,2,2,"제조업(10~34)","비금속 광물제품 제조업","내화, 비내화 요업제품 제조업","비내화 일반도자기 제조업","위생용 및 산업용 도자기 제조업",20
"221","C",23,2,2,9,"제조업(10~34)","비금속 광물제품 제조업","내화, 비내화 요업제품 제조업","비내화 일반도자기 제조업","기타 일반 도자기 제조업",2
"222","C",23,2,3,1,"제조업(10~34)","비금속 광물제품 제조업","내화, 비내화 요업제품 제조업","건축용 비내화 요업제품 제조업","점토 벽돌, 블록 및 유사 비내화 요업제품 제조업",4
"223","C",23,2,3,2,"제조업(10~34)","비금속 광물제품 제조업","내화, 비내화 요업제품 제조업","건축용 비내화 요업제품 제조업","타일 및 유사 비내화 요업제품 제조업",6
"224","C",23,2,3,9,"제조업(10~34)","비금속 광물제품 제조업","내화, 비내화 요업제품 제조업","건축용 비내화 요업제품 제조업","기타 건축용 비내화 요업제품 제조업",1
"225","C",23,3,1,1,"제조업(10~34)","비금속 광물제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회 및 플라스터 제조업","시멘트 제조업",1
"226","C",23,3,1,2,"제조업(10~34)","비금속 광물제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 석회 및 플라스터 제조업","석회 및 플라스터 제조업",5
"227","C",23,3,2,1,"제조업(10~34)","비금속 광물제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업","콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","비내화 모르타르 제조업",13
"228","C",23,3,2,2,"제조업(10~34)","비금속 광물제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업","콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","레미콘 제조업",162
"229","C",23,3,2,3,"제조업(10~34)","비금속 광물제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업","콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","플라스터 혼합제품 제조업",3
"230","C",23,3,2,4,"제조업(10~34)","비금속 광물제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업","콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","콘크리트 타일, 기와, 벽돌 및 블록 제조업",93
"231","C",23,3,2,5,"제조업(10~34)","비금속 광물제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업","콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","콘크리트 관 및 기타 구조용 콘크리트 제품 제조업",64
"232","C",23,3,2,9,"제조업(10~34)","비금속 광물제품 제조업","시멘트, 석회, 플라스터 및 그 제품 제조업","콘크리트, 레미콘 및 기타 시멘트, 플라스터 제품 제조업","그 외 기타 콘크리트 제품 및 유사제품 제조업",3
"233","C",23,9,1,1,"제조업(10~34)","비금속 광물제품 제조업","기타 비금속 광물제품 제조업","석제품 제조업","건설용 석제품 제조업",43
"234","C",23,9,1,9,"제조업(10~34)","비금속 광물제품 제조업","기타 비금속 광물제품 제조업","석제품 제조업","기타 석제품 제조업",10
"235","C",23,9,9,1,"제조업(10~34)","비금속 광물제품 제조업","기타 비금속 광물제품 제조업","그 외 기타 비금속 광물제품 제조업","아스팔트 콘크리트 및 혼합제품 제조업",38
"236","C",23,9,9,2,"제조업(10~34)","비금속 광물제품 제조업","기타 비금속 광물제품 제조업","그 외 기타 비금속 광물제품 제조업","연마재 제조업",17
"237","C",23,9,9,3,"제조업(10~34)","비금속 광물제품 제조업","기타 비금속 광물제품 제조업","그 외 기타 비금속 광물제품 제조업","비금속광물 분쇄물 생산업",12
"238","C",23,9,9,4,"제조업(10~34)","비금속 광물제품 제조업","기타 비금속 광물제품 제조업","그 외 기타 비금속 광물제품 제조업","암면 및 유사제품 제조업",6
"239","C",23,9,9,5,"제조업(10~34)","비금속 광물제품 제조업","기타 비금속 광물제품 제조업","그 외 기타 비금속 광물제품 제조업","탄소섬유 제조업",1
"240","C",23,9,9,9,"제조업(10~34)","비금속 광물제품 제조업","기타 비금속 광물제품 제조업","그 외 기타 비금속 광물제품 제조업","그 외 기타 분류 안된 비금속 광물제품 제조업",23
